zip,city,state,latitude,longitude,population
32225,Jacksonville,FL,30.35,-81.5,52485
17602,Lancaster,PA,40.01,-76.25,52452
93308,Bakersfield,CA,35.6,-118.9,52447
27410,Greensboro,NC,36.12,-79.89,52388
19382,West Chester,PA,39.9,-75.6,52388
30188,Woodstock,GA,34.12,-84.45,52380
20002,Washington,DC,38.91,-76.98,52370
29730,Rock Hill,SC,34.9,-81.0,52365
19320,Coatesville,PA,40.0,-75.8,52342
48044,Macomb,MI,42.65,-82.93,52289
30144,Kennesaw,GA,34.03,-84.6,52252
44107,Lakewood,OH,41.48,-81.8,52244
99654,Wasilla,AK,61.6,-149.4,52168
77077,Houston,TX,29.75,-95.63,52151
28078,Huntersville,NC,35.4,-80.9,52133
48228,Detroit,MI,42.3,-83.3,52130
37130,Murfreesboro,TN,35.89,-86.32,52070
92870,Placentia,CA,33.88,-117.85,52033
83301,Twin Falls,ID,42.3,-114.5,52010
33511,Brandon,FL,27.9,-82.3,52003
95125,San Jose,CA,37.31,-121.9,51939
33065,Pompano Beach,FL,26.27,-80.26,51921
55901,Rochester,MN,44.08,-92.51,51917
19702,Newark,DE,39.6,-75.7,51899
95747,Roseville,CA,38.78,-121.37,51870
34711,Clermont,FL,28.5,-81.8,51847
43068,Reynoldsburg,OH,39.95,-82.77,51836
92056,Oceanside,CA,33.2,-117.29,51835
02151,Revere,MA,42.42,-71.0,51808
19104,Philadelphia,PA,39.97,-75.2,51808
98208,Everett,WA,47.9,-122.18,51802
23320,Chesapeake,VA,36.76,-76.2,51797
92833,Fullerton,CA,33.88,-117.96,51767
23456,Virginia Beach,VA,36.7,-76.0,51748
91344,Granada Hills,CA,34.29,-118.5,51747
85326,Buckeye,AZ,33.2,-112.5,51705
75007,Carrollton,TX,33.0,-96.9,51624
91406,Van Nuys,CA,34.2,-118.49,51558
92129,San Diego,CA,32.96,-117.13,51536
00736,Cayey,PR,18.1,-66.14,51532
67401,Salina,KS,38.9,-97.6,51499
95116,San Jose,CA,37.35,-121.85,51496
60148,Lombard,IL,41.88,-88.02,51468
22554,Stafford,VA,38.4,-77.4,51463
87124,Rio Rancho,NM,35.3,-106.7,51404
97045,Oregon City,OR,45.3,-122.5,51359
19067,Morrisville,PA,40.2,-74.81,51334
92117,San Diego,CA,32.81,-117.2,51332
19711,Newark,DE,39.71,-75.73,51322
48823,East Lansing,MI,42.76,-84.44,51302
89129,Las Vegas,NV,36.23,-115.3,51252
90002,Los Angeles,CA,33.95,-118.25,51223
32837,Orlando,FL,28.39,-81.44,51219
91786,Upland,CA,34.1,-117.66,51165
43230,Columbus,OH,40.03,-82.87,51161
92234,Cathedral City,CA,33.82,-116.47,51151
91405,Van Nuys,CA,34.2,-118.45,51145
30016,Covington,GA,33.5,-83.9,51140
27284,Kernersville,NC,36.1,-80.1,51136
98012,Bothell,WA,47.84,-122.2,51136
11201,Brooklyn,NY,40.7,-73.99,51128
70065,Kenner,LA,30.03,-90.23,51116
78240,San Antonio,TX,29.52,-98.61,51111
95350,Modesto,CA,37.67,-121.01,51046
33063,Pompano Beach,FL,26.25,-80.21,51019
10011,New York,NY,40.74,-74.0,50984
60120,Elgin,IL,42.02,-88.25,50955
31419,Savannah,GA,32.0,-81.2,50954
01960,Peabody,MA,42.53,-70.97,50944
85122,Casa Grande,AZ,32.9,-111.8,50942
75025,Plano,TX,33.1,-96.73,50926
30907,Augusta,GA,33.53,-82.09,50913
21206,Baltimore,MD,39.34,-76.54,50846
32068,Middleburg,FL,30.1,-81.9,50815
93551,Palmdale,CA,34.6,-118.2,50798
96734,Kailua,HI,21.4,-157.75,50746
43228,Columbus,OH,39.96,-83.14,50737
20744,Fort Washington,MD,38.75,-76.98,50722
14094,Lockport,NY,43.2,-78.7,50666
44130,Cleveland,OH,41.39,-81.79,50639
78223,San Antonio,TX,29.3,-98.4,50637
45040,Mason,OH,39.35,-84.3,50627
93277,Visalia,CA,36.3,-119.38,50607
78681,Round Rock,TX,30.53,-97.72,50606
08081,Sicklerville,NJ,39.74,-74.97,50589
14580,Webster,NY,43.22,-77.45,50587
96818,Honolulu,HI,21.35,-157.93,50586
70726,Denham Springs,LA,30.4,-90.9,50583
60004,Arlington Heights,IL,42.11,-87.98,50582
84095,South Jordan,UT,40.56,-111.98,50566
00959,Bayamon,PR,18.34,-66.17,50560
77433,Cypress,TX,29.96,-95.74,50539
89103,Las Vegas,NV,36.11,-115.21,50519
10461,Bronx,NY,40.84,-73.84,50502
07104,Newark,NJ,40.77,-74.17,50478
93003,Ventura,CA,34.27,-119.22,50474
30083,Stone Mountain,GA,33.79,-84.2,50384
28110,Monroe,NC,35.1,-80.5,50365
97402,Eugene,OR,44.0,-123.2,50342
92557,Moreno Valley,CA,33.97,-117.26,50320
94601,Oakland,CA,37.77,-122.22,50294
17331,Hanover,PA,39.8,-77.0,50292
32839,Orlando,FL,28.49,-81.41,50279
36117,Montgomery,AL,32.37,-86.14,50268
91304,Canoga Park,CA,34.23,-118.63,50231
72764,Springdale,AR,36.2,-94.0,50230
92530,Lake Elsinore,CA,33.6,-117.4,50216
33176,Miami,FL,25.66,-80.36,50170
31088,Warner Robins,GA,32.58,-83.65,50163
85713,Tucson,AZ,32.2,-111.0,50151
29223,Columbia,SC,34.09,-80.93,50141
60626,Chicago,IL,42.01,-87.67,50139
83709,Boise,ID,43.56,-116.29,50034
94539,Fremont,CA,37.52,-121.9,50031
28601,Hickory,NC,35.8,-81.3,50026
48858,Mount Pleasant,MI,43.6,-84.8,50025
85234,Gilbert,AZ,33.37,-111.74,50014
07030,Hoboken,NJ,40.75,-74.03,50005
92025,Escondido,CA,33.09,-117.06,49978
41042,Florence,KY,38.99,-84.65,49968
60643,Chicago,IL,41.7,-87.66,49952
78249,San Antonio,TX,29.57,-98.62,49951
45424,Dayton,OH,39.84,-84.11,49930
08873,Somerset,NJ,40.5,-74.52,49921
77498,Sugar Land,TX,29.64,-95.65,49906
30080,Smyrna,GA,33.87,-84.5,49905
77082,Houston,TX,29.74,-95.64,49900
11237,Brooklyn,NY,40.7,-73.92,49896
20020,Washington,DC,38.87,-76.97,49864
95376,Tracy,CA,37.73,-121.43,49859
23666,Hampton,VA,37.06,-76.41,49825
33068,Pompano Beach,FL,26.21,-80.22,49824
73505,Lawton,OK,34.57,-98.49,49809
38305,Jackson,TN,35.7,-88.8,49808
21218,Baltimore,MD,39.33,-76.6,49796
17601,Lancaster,PA,40.1,-76.3,49779
18102,Allentown,PA,40.61,-75.47,49779
89147,Las Vegas,NV,36.11,-115.28,49778
30114,Canton,GA,34.3,-84.5,49774
30318,Atlanta,GA,33.79,-84.44,49736
19148,Philadelphia,PA,39.93,-75.15,49732
59901,Kalispell,MT,48.1,-113.8,49693
77088,Houston,TX,29.88,-95.45,49660
28227,Charlotte,NC,35.18,-80.64,49635
20854,Potomac,MD,39.0,-77.2,49611
80229,Denver,CO,39.85,-104.95,49598
40601,Frankfort,KY,38.2,-84.9,49566
29072,Lexington,SC,34.0,-81.3,49566
35242,Birmingham,AL,33.4,-86.7,49545
79928,El Paso,TX,31.6,-106.1,49544
19380,West Chester,PA,40.0,-75.6,49534
77521,Baytown,TX,29.82,-94.97,49507
60637,Chicago,IL,41.78,-87.6,49503
96819,Honolulu,HI,21.35,-157.88,49492
06810,Danbury,CT,41.38,-73.47,49482
32771,Sanford,FL,28.8,-81.3,49481
89119,Las Vegas,NV,36.09,-115.15,49445
78251,San Antonio,TX,29.46,-98.67,49435
75216,Dallas,TX,32.71,-96.77,49416
92410,San Bernardino,CA,34.1,-117.29,49410
90703,Cerritos,CA,33.87,-118.07,49399
33458,Jupiter,FL,26.94,-80.13,49396
30253,Mcdonough,GA,33.45,-84.19,49380
96816,Honolulu,HI,21.3,-157.79,49368
33312,Fort Lauderdale,FL,26.09,-80.17,49343
92626,Costa Mesa,CA,33.68,-117.9,49341
15301,Washington,PA,40.2,-80.2,49331
90220,Compton,CA,33.87,-118.24,49328
37167,Smyrna,TN,36.0,-86.5,49322
90018,Los Angeles,CA,34.03,-118.32,49310
63123,Saint Louis,MO,38.55,-90.32,49308
78753,Austin,TX,30.38,-97.67,49301
54601,La Crosse,WI,43.8,-91.2,49282
11238,Brooklyn,NY,40.68,-73.96,49262
28540,Jacksonville,NC,34.7,-77.5,49252
48439,Grand Blanc,MI,42.9,-83.7,49209
98632,Longview,WA,46.2,-123.1,49205
99208,Spokane,WA,47.8,-117.5,49193
78247,San Antonio,TX,29.57,-98.41,49176
28025,Concord,NC,35.4,-80.5,49160
48187,Canton,MI,42.33,-83.49,49148
84604,Provo,UT,40.3,-111.5,49145
21224,Baltimore,MD,39.28,-76.53,49134
92024,Encinitas,CA,33.05,-117.25,49121
37129,Murfreesboro,TN,35.9,-86.5,49103
55124,Saint Paul,MN,44.73,-93.21,49084
93638,Madera,CA,37.0,-120.0,49068
45069,West Chester,OH,39.34,-84.42,49060
92656,Aliso Viejo,CA,33.56,-117.73,49046
02780,Taunton,MA,41.91,-71.12,49036
37027,Brentwood,TN,36.0,-86.8,49035
84043,Lehi,UT,40.39,-111.85,49030
33033,Homestead,FL,25.48,-80.41,49028
90638,La Mirada,CA,33.9,-118.01,49012
75287,Dallas,TX,33.0,-96.84,49004
84120,Salt Lake City,UT,40.7,-112.0,48956
92130,San Diego,CA,32.95,-117.2,48940
77845,College Station,TX,30.5,-96.3,48938
53511,Beloit,WI,42.6,-89.1,48929
92026,Escondido,CA,33.2,-117.1,48922
60435,Joliet,IL,41.56,-88.12,48899
75115,Desoto,TX,32.61,-96.87,48877
85142,Queen Creek,AZ,33.2,-111.6,48870
90033,Los Angeles,CA,34.05,-118.21,48852
95023,Hollister,CA,36.9,-121.2,48841
20902,Silver Spring,MD,39.04,-77.04,48841
33467,Lake Worth,FL,26.6,-80.17,48808
32246,Jacksonville,FL,30.29,-81.51,48789
99336,Kennewick,WA,46.21,-119.18,48753
00795,Juana Diaz,PR,18.0,-66.5,48736
93304,Bakersfield,CA,35.33,-119.02,48731
78504,Mcallen,TX,26.28,-98.23,48703
77089,Houston,TX,29.59,-95.22,48685
85282,Tempe,AZ,33.4,-111.93,48671
60644,Chicago,IL,41.88,-87.76,48648
38017,Collierville,TN,35.1,-89.6,48642
93702,Fresno,CA,36.74,-119.75,48607
90047,Los Angeles,CA,33.95,-118.31,48606
80631,Greeley,CO,40.4,-104.7,48603
90046,Los Angeles,CA,34.11,-118.37,48581
63136,Saint Louis,MO,38.74,-90.26,48560
46143,Greenwood,IN,39.6,-86.1,48555
60014,Crystal Lake,IL,42.23,-88.31,48550
96792,Waianae,HI,21.5,-158.2,48519
63301,Saint Charles,MO,38.9,-90.5,48514
60616,Chicago,IL,41.84,-87.62,48433
80525,Fort Collins,CO,40.52,-105.02,48419
10940,Middletown,NY,41.4,-74.5,48418
76133,Fort Worth,TX,32.66,-97.38,48394
97124,Hillsboro,OR,45.6,-123.0,48349
60613,Chicago,IL,41.95,-87.65,48281
63031,Florissant,MO,38.81,-90.36,48212
75098,Wylie,TX,33.02,-96.52,48197
42701,Elizabethtown,KY,37.7,-85.9,48194
78840,Del Rio,TX,29.8,-100.9,48149
21207,Gwynn Oak,MD,39.33,-76.71,48133
37064,Franklin,TN,35.9,-87.0,48118
43015,Delaware,OH,40.3,-83.1,48107
91767,Pomona,CA,34.09,-117.73,48068
76179,Fort Worth,TX,32.9,-97.4,48058
92243,El Centro,CA,32.7,-115.8,48030
90630,Cypress,CA,33.82,-118.04,47993
20009,Washington,DC,38.92,-77.04,47992
95207,Stockton,CA,38.0,-121.32,47965
23455,Virginia Beach,VA,36.91,-76.14,47938
92064,Poway,CA,33.0,-117.01,47904
77081,Houston,TX,29.71,-95.48,47860
75056,The Colony,TX,33.07,-96.9,47852
91352,Sun Valley,CA,34.24,-118.34,47807
02124,Dorchester Center,MA,42.29,-71.07,47783
28645,Lenoir,NC,36.0,-81.5,47703
23223,Richmond,VA,37.56,-77.37,47677
92505,Riverside,CA,33.93,-117.49,47672
23434,Suffolk,VA,36.7,-76.6,47670
92084,Vista,CA,33.22,-117.21,47654
06457,Middletown,CT,41.5,-72.7,47648
77546,Friendswood,TX,29.52,-95.19,47636
11224,Brooklyn,NY,40.58,-73.99,47621
48185,Westland,MI,42.33,-83.37,47618
90016,Los Angeles,CA,34.03,-118.36,47596
97206,Portland,OR,45.48,-122.6,47596
92691,Mission Viejo,CA,33.61,-117.67,47582
21228,Catonsville,MD,39.27,-76.75,47577
75035,Frisco,TX,33.16,-96.77,47553
32174,Ormond Beach,FL,29.3,-81.2,47552
44646,Massillon,OH,40.8,-81.5,47525
98023,Federal Way,WA,47.3,-122.37,47510
92128,San Diego,CA,33.0,-117.07,47490
90247,Gardena,CA,33.89,-118.3,47487
85035,Phoenix,AZ,33.47,-112.19,47486
47150,New Albany,IN,38.3,-85.8,47472
48126,Dearborn,MI,42.33,-83.2,47465
80011,Aurora,CO,39.73,-104.79,47461
90024,Los Angeles,CA,34.07,-118.43,47452
60123,Elgin,IL,42.03,-88.31,47405
48066,Roseville,MI,42.51,-82.94,47388
32303,Tallahassee,FL,30.52,-84.33,47359
95648,Lincoln,CA,38.9,-121.3,47354
07003,Bloomfield,NJ,40.81,-74.19,47312
10459,Bronx,NY,40.83,-73.89,47308
58103,Fargo,ND,46.85,-96.82,47302
19145,Philadelphia,PA,39.92,-75.19,47261
01844,Methuen,MA,42.73,-71.19,47249
22204,Arlington,VA,38.86,-77.1,47233
10950,Monroe,NY,41.3,-74.2,47226
01841,Lawrence,MA,42.71,-71.16,47225
92692,Mission Viejo,CA,33.6,-117.65,47222
30032,Decatur,GA,33.75,-84.27,47222
55044,Lakeville,MN,44.6,-93.3,47218
89052,Henderson,NV,35.98,-115.1,47214
11419,South Richmond Hill,NY,40.69,-73.82,47211
28216,Charlotte,NC,35.31,-80.9,47208
75093,Plano,TX,33.04,-96.81,47187
95240,Lodi,CA,38.2,-121.1,47172
85374,Surprise,AZ,33.65,-112.4,47146
08540,Princeton,NJ,40.4,-74.7,47115
83646,Meridian,ID,43.65,-116.43,47098
89074,Henderson,NV,36.03,-115.07,47095
77099,Houston,TX,29.67,-95.59,47091
95124,San Jose,CA,37.26,-121.93,47082
94553,Martinez,CA,38.0,-122.1,47065
27603,Raleigh,NC,35.7,-78.7,47033
95616,Davis,CA,38.56,-121.82,47032
94014,Daly City,CA,37.69,-122.44,47014
19335,Downingtown,PA,40.0,-75.7,46984
07105,Newark,NJ,40.72,-74.15,46983
23112,Midlothian,VA,37.44,-77.68,46982
29681,Simpsonville,SC,34.76,-82.22,46979
27107,Winston Salem,NC,36.0,-80.2,46963
35215,Birmingham,AL,33.64,-86.7,46951
33147,Miami,FL,25.85,-80.24,46933
48219,Detroit,MI,42.42,-83.25,46931
77093,Houston,TX,29.86,-95.34,46929
53209,Milwaukee,WI,43.14,-87.95,46917
32792,Winter Park,FL,28.61,-81.3,46914
94550,Livermore,CA,37.4,-121.6,46896
80504,Longmont,CO,40.2,-105.0,46876
47374,Richmond,IN,39.8,-84.9,46875
08302,Bridgeton,NJ,39.4,-75.3,46872
80020,Broomfield,CO,39.92,-105.08,46871
33126,Miami,FL,25.78,-80.3,46867
92037,La Jolla,CA,32.8,-117.2,46781
76116,Fort Worth,TX,32.72,-97.46,46746
92879,Corona,CA,33.88,-117.53,46745
97223,Portland,OR,45.45,-122.8,46699
27265,High Point,NC,36.0,-80.0,46690
80012,Aurora,CO,39.7,-104.84,46665
27713,Durham,NC,35.89,-78.92,46660
60649,Chicago,IL,41.77,-87.56,46650
77511,Alvin,TX,29.3,-95.2,46627
38109,Memphis,TN,35.1,-90.2,46594
92886,Yorba Linda,CA,33.9,-117.8,46564
59102,Billings,MT,45.77,-108.58,46564
85365,Yuma,AZ,32.8,-114.5,46558
65202,Columbia,MO,39.0,-92.3,46547
20176,Leesburg,VA,39.2,-77.5,46506
01201,Pittsfield,MA,42.5,-73.3,46504
37122,Mount Juliet,TN,36.2,-86.5,46463
95351,Modesto,CA,37.63,-120.98,46458
91765,Diamond Bar,CA,33.99,-117.82,46457
33614,Tampa,FL,28.01,-82.5,46449
30236,Jonesboro,GA,33.53,-84.33,46434
85022,Phoenix,AZ,33.62,-112.05,46395
95060,Santa Cruz,CA,37.0,-122.1,46377
60126,Elmhurst,IL,41.89,-87.94,46371
23185,Williamsburg,VA,37.2,-76.7,46370
92069,San Marcos,CA,33.18,-117.16,46369
75006,Carrollton,TX,32.95,-96.89,46364
55303,Anoka,MN,45.3,-93.4,46352
43229,Columbus,OH,40.08,-82.98,46347
20850,Rockville,MD,39.09,-77.19,46340
32808,Orlando,FL,28.58,-81.44,46334
56001,Mankato,MN,44.1,-94.0,46327
98902,Yakima,WA,46.6,-120.53,46322
76051,Grapevine,TX,32.94,-97.07,46320
08816,East Brunswick,NJ,40.43,-74.42,46298
87401,Farmington,NM,36.5,-108.3,46293
27705,Durham,NC,36.03,-78.98,46282
60115,Dekalb,IL,41.9,-88.7,46272
60586,Plainfield,IL,41.57,-88.24,46251
27407,Greensboro,NC,36.01,-79.87,46242
92028,Fallbrook,CA,33.4,-117.3,46239
06606,Bridgeport,CT,41.21,-73.21,46236
37421,Chattanooga,TN,35.03,-85.15,46228
83686,Nampa,ID,43.5,-116.6,46224
32703,Apopka,FL,28.7,-81.5,46207
98115,Seattle,WA,47.68,-122.29,46206
33010,Hialeah,FL,25.83,-80.29,46187
07052,West Orange,NJ,40.79,-74.26,46182
63366,O Fallon,MO,38.9,-90.7,46175
98225,Bellingham,WA,48.74,-122.53,46172
96720,Hilo,HI,19.7,-155.2,46165
32304,Tallahassee,FL,30.46,-84.35,46145
33018,Hialeah,FL,25.91,-80.38,46117
85201,Mesa,AZ,33.44,-111.86,46092
27360,Thomasville,NC,35.9,-80.1,46084
34787,Winter Garden,FL,28.5,-81.6,46083
78227,San Antonio,TX,29.39,-98.64,46077
30064,Marietta,GA,33.93,-84.62,46076
89101,Las Vegas,NV,36.17,-115.13,46055
33193,Miami,FL,25.7,-80.45,46044
29720,Lancaster,SC,34.8,-80.7,46041
77070,Houston,TX,29.98,-95.58,46017
94568,Dublin,CA,37.72,-121.91,46016
75060,Irving,TX,32.79,-96.95,45980
55304,Andover,MN,45.3,-93.3,45967
38654,Olive Branch,MS,34.9,-89.8,45956
33021,Hollywood,FL,26.02,-80.19,45921
98103,Seattle,WA,47.67,-122.34,45911
90023,Los Angeles,CA,34.02,-118.2,45903
98270,Marysville,WA,48.06,-122.16,45899
87507,Santa Fe,NM,35.6,-106.1,45890
20171,Herndon,VA,38.93,-77.39,45887
77064,Houston,TX,29.93,-95.54,45847
32608,Gainesville,FL,29.59,-82.4,45842
63303,Saint Charles,MO,38.75,-90.54,45834
85254,Scottsdale,AZ,33.62,-111.95,45801
19464,Pottstown,PA,40.26,-75.62,45788
92109,San Diego,CA,32.8,-117.24,45787
90032,Los Angeles,CA,34.08,-118.18,45786
11590,Westbury,NY,40.76,-73.58,45768
45238,Cincinnati,OH,39.11,-84.61,45760
53711,Madison,WI,43.02,-89.41,45728
89122,Las Vegas,NV,36.11,-115.04,45720
10451,Bronx,NY,40.82,-73.92,45713
11757,Lindenhurst,NY,40.69,-73.38,45700
94086,Sunnyvale,CA,37.37,-122.02,45697
00957,Bayamon,PR,18.34,-66.17,45680
08831,Monroe Township,NJ,40.3,-74.4,45620
93611,Clovis,CA,36.82,-119.69,45614
95037,Morgan Hill,CA,37.1,-121.7,45579
94577,San Leandro,CA,37.71,-122.16,45560
08053,Marlton,NJ,39.85,-74.91,45538
95148,San Jose,CA,37.33,-121.77,45528
90065,Los Angeles,CA,34.11,-118.23,45527
94303,Palo Alto,CA,37.45,-122.12,45467
80918,Colorado Springs,CO,38.91,-104.78,45467
75023,Plano,TX,33.05,-96.73,45452
00778,Gurabo,PR,18.26,-65.97,45429
91748,Rowland Heights,CA,33.98,-117.9,45406
80233,Denver,CO,39.9,-104.94,45386
48227,Detroit,MI,42.39,-83.19,45380
75104,Cedar Hill,TX,32.59,-96.96,45373
33016,Hialeah,FL,25.89,-80.33,45342
78155,Seguin,TX,29.6,-97.9,45341
18103,Allentown,PA,40.57,-75.48,45336
92648,Huntington Beach,CA,33.67,-118.01,45317
39503,Gulfport,MS,30.5,-89.1,45309
78201,San Antonio,TX,29.48,-98.53,45307
40214,Louisville,KY,38.16,-85.79,45291
15642,Irwin,PA,40.32,-79.72,45286
77080,Houston,TX,29.81,-95.52,45275
60645,Chicago,IL,42.01,-87.69,45274
95008,Campbell,CA,37.28,-121.94,45260
38127,Memphis,TN,35.2,-90.1,45248
06492,Wallingford,CT,41.46,-72.81,45241
33029,Hollywood,FL,25.99,-80.4,45235
92843,Garden Grove,CA,33.75,-117.92,45214
21229,Baltimore,MD,39.28,-76.69,45213
30518,Buford,GA,34.12,-84.01,45211
02860,Pawtucket,RI,41.88,-71.39,45199
93720,Fresno,CA,36.86,-119.76,45191
49201,Jackson,MI,42.2,-84.4,45190
30067,Marietta,GA,33.93,-84.46,45182
32162,The Villages,FL,28.92,-82.0,45180
95403,Santa Rosa,CA,38.51,-122.76,45164
90027,Los Angeles,CA,34.13,-118.29,45151
43207,Columbus,OH,39.88,-82.96,45144
10028,New York,NY,40.78,-73.95,45141
01902,Lynn,MA,42.47,-70.94,45139
30157,Dallas,GA,33.9,-84.9,45123
36695,Mobile,AL,30.63,-88.29,45118
90620,Buena Park,CA,33.84,-118.01,45113
14120,North Tonawanda,NY,43.07,-78.82,45100
61265,Moline,IL,41.48,-90.49,45099
28173,Waxhaw,NC,34.9,-80.7,45097
92111,San Diego,CA,32.82,-117.15,45096
77040,Houston,TX,29.87,-95.54,45081
48235,Detroit,MI,42.43,-83.19,45063
91306,Winnetka,CA,34.21,-118.58,45061
29485,Summerville,SC,32.95,-80.2,45057
95843,Antelope,CA,38.72,-121.36,45048
27707,Durham,NC,35.95,-78.95,45023
27106,Winston Salem,NC,36.15,-80.33,45015
44102,Cleveland,OH,41.47,-81.74,45014
96822,Honolulu,HI,21.32,-157.82,45007
88101,Clovis,NM,34.5,-103.3,45006
90057,Los Angeles,CA,34.06,-118.28,44998
07060,Plainfield,NJ,40.62,-74.43,44998
49423,Holland,MI,42.7,-86.1,44977
33415,West Palm Beach,FL,26.66,-80.13,44963
91606,North Hollywood,CA,34.19,-118.39,44958
78741,Austin,TX,30.23,-97.72,44935
37040,Clarksville,TN,36.5,-87.4,44924
00728,Ponce,PR,18.0,-66.6,44908
91790,West Covina,CA,34.07,-117.94,44907
32725,Deltona,FL,28.9,-81.25,44905
04401,Bangor,ME,44.9,-68.8,44899
38128,Memphis,TN,35.22,-89.93,44863
11772,Patchogue,NY,40.7,-73.0,44837
08021,Clementon,NJ,39.8,-75.0,44833
84010,Bountiful,UT,40.89,-111.82,44821
78254,San Antonio,TX,29.54,-98.72,44817
85283,Tempe,AZ,33.37,-111.94,44813
80123,Littleton,CO,39.61,-105.06,44795
90043,Los Angeles,CA,33.99,-118.34,44789
85037,Phoenix,AZ,33.49,-112.28,44771
49424,Holland,MI,42.8,-86.1,44760
85207,Mesa,AZ,33.5,-111.4,44744
92544,Hemet,CA,33.6,-116.8,44734
76017,Arlington,TX,32.66,-97.17,44724
72034,Conway,AR,35.05,-92.5,44723
47130,Jeffersonville,IN,38.33,-85.7,44722
67212,Wichita,KS,37.7,-97.44,44707
92705,Santa Ana,CA,33.74,-117.81,44706
17701,Williamsport,PA,41.4,-76.9,44661
06082,Enfield,CT,41.98,-72.56,44654
97405,Eugene,OR,43.9,-123.1,44645
00784,Guayama,PR,18.01,-66.14,44637
84041,Layton,UT,41.05,-112.0,44625
75074,Plano,TX,33.04,-96.67,44622
08817,Edison,NJ,40.52,-74.4,44621
33612,Tampa,FL,28.05,-82.45,44601
27405,Greensboro,NC,36.12,-79.74,44567
98133,Seattle,WA,47.74,-122.34,44555
97123,Hillsboro,OR,45.4,-123.0,44537
75062,Irving,TX,32.85,-96.96,44537
92867,Orange,CA,33.81,-117.81,44515
76549,Killeen,TX,31.0,-97.8,44490
20783,Hyattsville,MD,39.0,-76.97,44487
21921,Elkton,MD,39.6,-75.9,44471
96003,Redding,CA,40.7,-122.3,44461
00674,Manati,PR,18.42,-66.49,44457
97504,Medford,OR,42.3,-122.8,44444
48224,Detroit,MI,42.41,-82.94,44439
33319,Fort Lauderdale,FL,26.18,-80.23,44420
92104,San Diego,CA,32.74,-117.13,44414
21502,Cumberland,MD,39.6,-78.8,44400
90503,Torrance,CA,33.84,-118.35,44383
55337,Burnsville,MN,44.77,-93.28,44356
11420,South Ozone Park,NY,40.68,-73.82,44354
33321,Fort Lauderdale,FL,26.21,-80.27,44327
84074,Tooele,UT,40.5,-112.3,44310
98391,Bonney Lake,WA,47.2,-122.2,44309
22304,Alexandria,VA,38.81,-77.13,44300
78641,Leander,TX,30.5,-97.9,44295
91320,Newbury Park,CA,34.19,-118.94,44274
65802,Springfield,MO,37.2,-93.3,44270
13760,Endicott,NY,42.1,-76.1,44264
19403,Norristown,PA,40.15,-75.38,44260
33810,Lakeland,FL,28.1,-82.1,44254
29229,Columbia,SC,34.12,-80.87,44229
80526,Fort Collins,CO,40.56,-105.13,44183
78041,Laredo,TX,27.8,-99.5,44153
98003,Federal Way,WA,47.31,-122.31,44151
95610,Citrus Heights,CA,38.69,-121.27,44147
34744,Kissimmee,FL,28.29,-81.32,44142
63026,Fenton,MO,38.5,-90.46,44124
60010,Barrington,IL,42.2,-88.2,44095
87031,Los Lunas,NM,34.8,-106.8,44075
84321,Logan,UT,41.6,-111.7,44074
78758,Austin,TX,30.38,-97.71,44072
48205,Detroit,MI,42.43,-82.98,44045
53704,Madison,WI,43.13,-89.35,44034
75080,Richardson,TX,32.97,-96.74,44009
92506,Riverside,CA,33.93,-117.36,44001
85719,Tucson,AZ,32.25,-110.95,43989
73013,Edmond,OK,35.6,-97.5,43933
28205,Charlotte,NC,35.22,-80.79,43931
80538,Loveland,CO,40.5,-105.2,43930
98105,Seattle,WA,47.66,-122.3,43924
45014,Fairfield,OH,39.3,-84.6,43917
32818,Orlando,FL,28.59,-81.49,43911
46226,Indianapolis,IN,39.84,-86.05,43904
91733,South El Monte,CA,34.05,-118.05,43896
20110,Manassas,VA,38.74,-77.49,43876
66502,Manhattan,KS,39.2,-96.6,43850
32738,Deltona,FL,28.91,-81.19,43830
07307,Jersey City,NJ,40.75,-74.05,43812
61554,Pekin,IL,40.5,-89.6,43810
92688,Rancho Santa Margarita,CA,33.63,-117.61,43792
36116,Montgomery,AL,32.27,-86.23,43790
33155,Miami,FL,25.74,-80.31,43788
31061,Milledgeville,GA,33.1,-83.2,43755
44691,Wooster,OH,40.8,-82.0,43753
07960,Morristown,NJ,40.78,-74.5,43747
62040,Granite City,IL,38.73,-90.12,43735
92122,San Diego,CA,32.86,-117.2,43728
93446,Paso Robles,CA,35.6,-120.9,43714
78233,San Antonio,TX,29.56,-98.37,43710
94116,San Francisco,CA,37.74,-122.48,43698
98042,Kent,WA,47.36,-122.11,43673
46350,La Porte,IN,41.6,-86.7,43650
29464,Mount Pleasant,SC,32.82,-79.86,43649
10021,New York,NY,40.77,-73.96,43631
46360,Michigan City,IN,41.7,-86.9,43625
33196,Miami,FL,25.6,-80.6,43620
92223,Beaumont,CA,33.9,-117.0,43605
11374,Rego Park,NY,40.72,-73.86,43600
02703,Attleboro,MA,41.94,-71.29,43593
87112,Albuquerque,NM,35.09,-106.51,43584
89502,Reno,NV,39.5,-119.75,43566
93313,Bakersfield,CA,35.1,-119.0,43553
